source_type,item_name,canonical_key,source_name,source_canonical_key,detail,source_url,page_data_url,cache_file_name,parser_version,flags,notes
openable_reverse,Treat Bag 02,treat bag 02,Pillow Case 01,pillow case 01,1-1,https://buddy.farm/i/treat-bag-02/,https://buddy.farm/page-data/i/treat-bag-02/page-data.json,treat-bag-02__treat-bag-02.json,buddy-item-multi-source-v1,,
openable_reverse,Treat Bag 03,treat bag 03,Pillow Case 01,pillow case 01,1-1,https://buddy.farm/i/treat-bag-03/,https://buddy.farm/page-data/i/treat-bag-03/page-data.json,treat-bag-03__treat-bag-03.json,buddy-item-multi-source-v1,,
openable_reverse,Treat Bag 04,treat bag 04,Birthday Surprise Box 03,birthday surprise box 03,1-2,https://buddy.farm/i/treat-bag-04/,https://buddy.farm/page-data/i/treat-bag-04/page-data.json,treat-bag-04__treat-bag-04.json,buddy-item-multi-source-v1,,
openable_reverse,Treat Bag 04,treat bag 04,Birthday Surprise Box 04,birthday surprise box 04,1-2,https://buddy.farm/i/treat-bag-04/,https://buddy.farm/page-data/i/treat-bag-04/page-data.json,treat-bag-04__treat-bag-04.json,buddy-item-multi-source-v1,,
openable_reverse,Treat Bag 04,treat bag 04,Pillow Case 01,pillow case 01,1-1,https://buddy.farm/i/treat-bag-04/,https://buddy.farm/page-data/i/treat-bag-04/page-data.json,treat-bag-04__treat-bag-04.json,buddy-item-multi-source-v1,,
openable_reverse,Treat Bag 04,treat bag 04,Birthday Surprise Box 05,birthday surprise box 05,1-2,https://buddy.farm/i/treat-bag-04/,https://buddy.farm/page-data/i/treat-bag-04/page-data.json,treat-bag-04__treat-bag-04.json,buddy-item-multi-source-v1,,
openable_reverse,Treat Bag 05,treat bag 05,Birthday Surprise Box 03,birthday surprise box 03,1-2,https://buddy.farm/i/treat-bag-05/,https://buddy.farm/page-data/i/treat-bag-05/page-data.json,treat-bag-05__treat-bag-05.json,buddy-item-multi-source-v1,,
openable_reverse,Treat Bag 05,treat bag 05,Birthday Surprise Box 04,birthday surprise box 04,1-2,https://buddy.farm/i/treat-bag-05/,https://buddy.farm/page-data/i/treat-bag-05/page-data.json,treat-bag-05__treat-bag-05.json,buddy-item-multi-source-v1,,
openable_reverse,Treat Bag 05,treat bag 05,Pillow Case 01,pillow case 01,1-1,https://buddy.farm/i/treat-bag-05/,https://buddy.farm/page-data/i/treat-bag-05/page-data.json,treat-bag-05__treat-bag-05.json,buddy-item-multi-source-v1,,
openable_reverse,Treat Bag 05,treat bag 05,Birthday Surprise Box 05,birthday surprise box 05,1-2,https://buddy.farm/i/treat-bag-05/,https://buddy.farm/page-data/i/treat-bag-05/page-data.json,treat-bag-05__treat-bag-05.json,buddy-item-multi-source-v1,,
openable_reverse,Treat Bag 06,treat bag 06,Pillow Case 01,pillow case 01,1-1,https://buddy.farm/i/treat-bag-06/,https://buddy.farm/page-data/i/treat-bag-06/page-data.json,treat-bag-06__treat-bag-06.json,buddy-item-multi-source-v1,,
openable_reverse,Treat Bag 06,treat bag 06,Birthday Surprise Box 04,birthday surprise box 04,1-2,https://buddy.farm/i/treat-bag-06/,https://buddy.farm/page-data/i/treat-bag-06/page-data.json,treat-bag-06__treat-bag-06.json,buddy-item-multi-source-v1,,
openable_reverse,Treat Bag 06,treat bag 06,Birthday Surprise Box 05,birthday surprise box 05,1-2,https://buddy.farm/i/treat-bag-06/,https://buddy.farm/page-data/i/treat-bag-06/page-data.json,treat-bag-06__treat-bag-06.json,buddy-item-multi-source-v1,,
openable_reverse,Trout,trout,Christmas Present 09,christmas present 09,90-90,https://buddy.farm/i/trout/,https://buddy.farm/page-data/i/trout/page-data.json,trout__trout.json,buddy-item-multi-source-v1,,
openable_reverse,Turkey Buddy Doll,turkey buddy doll,Buddy Doll Bag 01,buddy doll bag 01,1-1,https://buddy.farm/i/turkey-buddy-doll/,https://buddy.farm/page-data/i/turkey-buddy-doll/page-data.json,turkey-buddy-doll__turkey-buddy-doll.json,buddy-item-multi-source-v1,,
openable_reverse,Twine,twine,Medium Chest 03,medium chest 03,25-25,https://buddy.farm/i/twine/,https://buddy.farm/page-data/i/twine/page-data.json,twine__twine.json,buddy-item-multi-source-v1,,
openable_reverse,Valentines Card,valentines card,Box of Chocolate 02,box of chocolate 02,5-5,https://buddy.farm/i/valentines-card/,https://buddy.farm/page-data/i/valentines-card/page-data.json,valentines-card__valentines-card.json,buddy-item-multi-source-v1,,
openable_reverse,Valentines Card,valentines card,Heart-shaped Box 02,heart shaped box 02,5-5,https://buddy.farm/i/valentines-card/,https://buddy.farm/page-data/i/valentines-card/page-data.json,valentines-card__valentines-card.json,buddy-item-multi-source-v1,,
openable_reverse,Valentines Card,valentines card,Heart-shaped Box 03,heart shaped box 03,5-5,https://buddy.farm/i/valentines-card/,https://buddy.farm/page-data/i/valentines-card/page-data.json,valentines-card__valentines-card.json,buddy-item-multi-source-v1,,
openable_reverse,Valentines Card,valentines card,Heart-shaped Box 01,heart shaped box 01,5-5,https://buddy.farm/i/valentines-card/,https://buddy.farm/page-data/i/valentines-card/page-data.json,valentines-card__valentines-card.json,buddy-item-multi-source-v1,,
openable_reverse,Vampire Buddy Doll,vampire buddy doll,Buddy Doll Bag 01,buddy doll bag 01,1-1,https://buddy.farm/i/vampire-buddy-doll/,https://buddy.farm/page-data/i/vampire-buddy-doll/page-data.json,vampire-buddy-doll__vampire-buddy-doll.json,buddy-item-multi-source-v1,,
openable_reverse,Veggie Juice,veggie juice,Harvest Bundle 01,harvest bundle 01,100-100,https://buddy.farm/i/veggie-juice/,https://buddy.farm/page-data/i/veggie-juice/page-data.json,veggie-juice__veggie-juice.json,buddy-item-multi-source-v1,,
openable_reverse,Void Bag 01,void bag 01,Spring Basket 03,spring basket 03,25-25,https://buddy.farm/i/void-bag-01/,https://buddy.farm/page-data/i/void-bag-01/page-data.json,void-bag-01__void-bag-01.json,buddy-item-multi-source-v1,,
openable_reverse,Void Bag 01,void bag 01,Magical Chest 02,magical chest 02,5-5,https://buddy.farm/i/void-bag-01/,https://buddy.farm/page-data/i/void-bag-01/page-data.json,void-bag-01__void-bag-01.json,buddy-item-multi-source-v1,,
openable_reverse,Void Bag 01,void bag 01,Garden Crate 01,garden crate 01,25-25,https://buddy.farm/i/void-bag-01/,https://buddy.farm/page-data/i/void-bag-01/page-data.json,void-bag-01__void-bag-01.json,buddy-item-multi-source-v1,,
openable_reverse,Void Bag 01,void bag 01,Baba's Snack Pack,baba s snack pack,3-3,https://buddy.farm/i/void-bag-01/,https://buddy.farm/page-data/i/void-bag-01/page-data.json,void-bag-01__void-bag-01.json,buddy-item-multi-source-v1,,
openable_reverse,Void Bag 01,void bag 01,Magical Chest 01,magical chest 01,5-5,https://buddy.farm/i/void-bag-01/,https://buddy.farm/page-data/i/void-bag-01/page-data.json,void-bag-01__void-bag-01.json,buddy-item-multi-source-v1,,
openable_reverse,Void Bag 01,void bag 01,Holiday Cheer Bundle 01,holiday cheer bundle 01,10-10,https://buddy.farm/i/void-bag-01/,https://buddy.farm/page-data/i/void-bag-01/page-data.json,void-bag-01__void-bag-01.json,buddy-item-multi-source-v1,,
openable_reverse,Void Bag 01,void bag 01,Heart-shaped Box 01,heart shaped box 01,10-10,https://buddy.farm/i/void-bag-01/,https://buddy.farm/page-data/i/void-bag-01/page-data.json,void-bag-01__void-bag-01.json,buddy-item-multi-source-v1,,
openable_reverse,Water Bottle,water bottle,Buddy's School Bag,buddy s school bag,1-1,https://buddy.farm/i/water-bottle/,https://buddy.farm/page-data/i/water-bottle/page-data.json,water-bottle__water-bottle.json,buddy-item-multi-source-v1,,
openable_reverse,Wax Candle,wax candle,Box of Chocolate 01,box of chocolate 01,1-1,https://buddy.farm/i/wax-candle/,https://buddy.farm/page-data/i/wax-candle/page-data.json,wax-candle__wax-candle.json,buddy-item-multi-source-v1,,
openable_reverse,Werewolf Buddy Doll,werewolf buddy doll,Buddy Doll Bag 01,buddy doll bag 01,1-1,https://buddy.farm/i/werewolf-buddy-doll/,https://buddy.farm/page-data/i/werewolf-buddy-doll/page-data.json,werewolf-buddy-doll__werewolf-buddy-doll.json,buddy-item-multi-source-v1,,
openable_reverse,Wheat,wheat,Fall Basket,fall basket,5-5,https://buddy.farm/i/wheat/,https://buddy.farm/page-data/i/wheat/page-data.json,wheat__wheat.json,buddy-item-multi-source-v1,,
openable_reverse,Wheat,wheat,Cornucopia 01,cornucopia 01,3-3,https://buddy.farm/i/wheat/,https://buddy.farm/page-data/i/wheat/page-data.json,wheat__wheat.json,buddy-item-multi-source-v1,,
openable_reverse,Wheat,wheat,Cornucopia 02,cornucopia 02,50-50,https://buddy.farm/i/wheat/,https://buddy.farm/page-data/i/wheat/page-data.json,wheat__wheat.json,buddy-item-multi-source-v1,,
openable_reverse,Wine,wine,Grab Bag 06,grab bag 06,1-4,https://buddy.farm/i/wine/,https://buddy.farm/page-data/i/wine/page-data.json,wine__wine.json,buddy-item-multi-source-v1,,
openable_reverse,Wine,wine,Box of Chocolate 01,box of chocolate 01,1-1,https://buddy.farm/i/wine/,https://buddy.farm/page-data/i/wine/page-data.json,wine__wine.json,buddy-item-multi-source-v1,,
openable_reverse,Wine,wine,Medium Chest 03,medium chest 03,1-1,https://buddy.farm/i/wine/,https://buddy.farm/page-data/i/wine/page-data.json,wine__wine.json,buddy-item-multi-source-v1,,
openable_reverse,Wine,wine,Christmas Present 11,christmas present 11,11-11,https://buddy.farm/i/wine/,https://buddy.farm/page-data/i/wine/page-data.json,wine__wine.json,buddy-item-multi-source-v1,,
openable_reverse,Winged Amulet,winged amulet,Mystical Chest 01,mystical chest 01,1-1,https://buddy.farm/i/winged-amulet/,https://buddy.farm/page-data/i/winged-amulet/page-data.json,winged-amulet__winged-amulet.json,buddy-item-multi-source-v1,,
openable_reverse,Winter Basket,winter basket,Birthday Surprise Box 03,birthday surprise box 03,1-2,https://buddy.farm/i/winter-basket/,https://buddy.farm/page-data/i/winter-basket/page-data.json,winter-basket__winter-basket.json,buddy-item-multi-source-v1,,
openable_reverse,Winter Basket,winter basket,Birthday Surprise Box 04,birthday surprise box 04,1-2,https://buddy.farm/i/winter-basket/,https://buddy.farm/page-data/i/winter-basket/page-data.json,winter-basket__winter-basket.json,buddy-item-multi-source-v1,,
openable_reverse,Winter Basket,winter basket,Birthday Surprise Box 05,birthday surprise box 05,1-2,https://buddy.farm/i/winter-basket/,https://buddy.farm/page-data/i/winter-basket/page-data.json,winter-basket__winter-basket.json,buddy-item-multi-source-v1,,
openable_reverse,Witch's Broom,witch s broom,Treat Bag 06,treat bag 06,1-1,https://buddy.farm/i/witch-s-broom/,https://buddy.farm/page-data/i/witch-s-broom/page-data.json,witch-s-broom__witch-s-broom.json,buddy-item-multi-source-v1,,
openable_reverse,Wizard Hat,wizard hat,Mystical Chest 01,mystical chest 01,1-1,https://buddy.farm/i/wizard-hat/,https://buddy.farm/page-data/i/wizard-hat/page-data.json,wizard-hat__wizard-hat.json,buddy-item-multi-source-v1,,
openable_reverse,Wood,wood,Welcome Card,welcome card,8-8,https://buddy.farm/i/wood/,https://buddy.farm/page-data/i/wood/page-data.json,wood__wood.json,buddy-item-multi-source-v1,,
openable_reverse,Wooden Plank,wooden plank,Small Chest 02,small chest 02,10-10,https://buddy.farm/i/wooden-plank/,https://buddy.farm/page-data/i/wooden-plank/page-data.json,wooden-plank__wooden-plank.json,buddy-item-multi-source-v1,,
openable_reverse,Worms,worms,Tackle Box,tackle box,100-100,https://buddy.farm/i/worms/,https://buddy.farm/page-data/i/worms/page-data.json,worms__worms.json,buddy-item-multi-source-v1,,
openable_reverse,Worms,worms,Bait Bag 01,bait bag 01,10-250,https://buddy.farm/i/worms/,https://buddy.farm/page-data/i/worms/page-data.json,worms__worms.json,buddy-item-multi-source-v1,,
openable_reverse,Worms,worms,Welcome Card,welcome card,8-8,https://buddy.farm/i/worms/,https://buddy.farm/page-data/i/worms/page-data.json,worms__worms.json,buddy-item-multi-source-v1,,
openable_reverse,Yarn,yarn,Backpack,backpack,10-10,https://buddy.farm/i/yarn/,https://buddy.farm/page-data/i/yarn/page-data.json,yarn__yarn.json,buddy-item-multi-source-v1,,
openable_reverse,YoYo,yoyo,Baba's Snack Pack,baba s snack pack,1-1,https://buddy.farm/i/yoyo/,https://buddy.farm/page-data/i/yoyo/page-data.json,yoyo__yoyo.json,buddy-item-multi-source-v1,,
openable_reverse,Zombie Buddy Doll,zombie buddy doll,Buddy Doll Bag 01,buddy doll bag 01,1-1,https://buddy.farm/i/zombie-buddy-doll/,https://buddy.farm/page-data/i/zombie-buddy-doll/page-data.json,zombie-buddy-doll__zombie-buddy-doll.json,buddy-item-multi-source-v1,,
wishing_well_reverse,4-leaf Clover,4 leaf clover,Old Boot,old boot,0.3333333333333333,https://buddy.farm/i/4-leaf-clover/,https://buddy.farm/page-data/i/4-leaf-clover/page-data.json,4-leaf-clover__4-leaf-clover.json,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,4-leaf Clover,4 leaf clover,Shark Tooth,shark tooth,0.3333333333333333,https://buddy.farm/i/4-leaf-clover/,https://buddy.farm/page-data/i/4-leaf-clover/page-data.json,4-leaf-clover__4-leaf-clover.json,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Amethyst,amethyst,Aquamarine,aquamarine,0.25,https://buddy.farm/i/amethyst/,https://buddy.farm/page-data/i/amethyst/page-data.json,amethyst__amethyst.json,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Amethyst,amethyst,Jade,jade,0.25,https://buddy.farm/i/amethyst/,https://buddy.farm/page-data/i/amethyst/page-data.json,amethyst__amethyst.json,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Ancient Coin,ancient coin,Taffy,taffy,0.3333333333333333,https://buddy.farm/i/ancient-coin/,https://buddy.farm/page-data/i/ancient-coin/page-data.json,ancient-coin__ancient-coin.json,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Ancient Coin,ancient coin,Old Boot,old boot,0.3333333333333333,https://buddy.farm/i/ancient-coin/,https://buddy.farm/page-data/i/ancient-coin/page-data.json,ancient-coin__ancient-coin.json,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Antler,antler,Pine Cone,pine cone,0.3333333333333333,https://buddy.farm/i/antler/,https://buddy.farm/page-data/i/antler/page-data.json,antler__antler.json,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Apple,apple,Candy,candy,0.25,https://buddy.farm/i/apple/,https://buddy.farm/page-data/i/apple/page-data.json,apple__apple.json,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Aquamarine,aquamarine,Jade,jade,0.25,https://buddy.farm/i/aquamarine/,https://buddy.farm/page-data/i/aquamarine/page-data.json,aquamarine__aquamarine.json,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Arrowhead,arrowhead,Antler,antler,0.3333333333333333,https://buddy.farm/i/arrowhead/,https://buddy.farm/page-data/i/arrowhead/page-data.json,arrowhead__arrowhead.json,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Bacon,bacon,Dice,dice,0.25,https://buddy.farm/i/bacon/,https://buddy.farm/page-data/i/bacon/page-data.json,bacon__bacon.json,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Bacon,bacon,Gold Cucumber,gold cucumber,0.3333333333333333,https://buddy.farm/i/bacon/,https://buddy.farm/page-data/i/bacon/page-data.json,bacon__bacon.json,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Bacon,bacon,Shark Tooth,shark tooth,0.3333333333333333,https://buddy.farm/i/bacon/,https://buddy.farm/page-data/i/bacon/page-data.json,bacon__bacon.json,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Bacon,bacon,Gold Feather,gold feather,0.3333333333333333,https://buddy.farm/i/bacon/,https://buddy.farm/page-data/i/bacon/page-data.json,bacon__bacon.json,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Bacon,bacon,Gold Eggplant,gold eggplant,0.25,https://buddy.farm/i/bacon/,https://buddy.farm/page-data/i/bacon/page-data.json,bacon__bacon.json,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Bell,bell,Grasshopper,grasshopper,0.5,https://buddy.farm/i/bell/,https://buddy.farm/page-data/i/bell/page-data.json,bell__bell.json,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
wishing_well_reverse,Bird Egg,bird egg,Antler,antler,0.3333333333333333,https://buddy.farm/i/bird-egg/,https://buddy.farm/page-data/i/bird-egg/page-data.json,bird-egg__bird-egg.json,buddy-item-multi-source-v1,reverse_relation; reward_quantity_defaulted,Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.
